chr	start	end	flagstat	target	mstart	mapq	cigar	identity	strand	distance	matches	max_identity
chrY	23926000	23931000	272	chrY_hg002	25753429	0	1203M1I1697M2099S	75.7669769045157	+	1827429	2900	75.7669769045157
chrY	23927000	23932000	256	chrY_hg002	25534807	0	1099S1675M1I608M4I1606M7S	72.8299948638932	-	1602807	3889	72.8299948638932
chrY	23927000	23932000	272	chrY_hg002	25752436	0	7S2196M1I1697M1099S	72.8299948638932	+	1825436	3893	72.8299948638932
chrY	23928000	23933000	256	chrY_hg002	25534807	0	99S1675M1I608M4I1606M1007S	72.8299948638932	-	1601807	3889	72.8299948638932
chrY	23928000	23933000	272	chrY_hg002	25752436	0	1007S2196M1I1697M99S	72.8299948638932	+	1824436	3893	72.8299948638932
chrY	23929000	23934000	272	chrY_hg002	24130977	0	495S1030M3475S	74.3689320388349	+	201977	1030	74.3689320388349
chrY	23929000	23934000	272	chrY_hg002	25750924	0	495S1030M3475S	74.3689320388349	+	1821924	1030	74.3689320388349
chrY	23930000	23935000	16	chrY_hg002	24132489	0	3007S1411M582S	74.8405386250886	+	202489	1411	74.8405386250886
chrY	23930000	23935000	256	chrY_hg002	25537285	0	582S1411M3007S	74.8405386250886	-	1602285	1411	74.8405386250886
chrY	23930000	23935000	272	chrY_hg002	25752436	0	3007S1411M582S	74.8405386250886	+	1822436	1411	74.8405386250886
chrY	23931000	23936000	272	chrY_hg002	24130977	0	2495S1030M1475S	74.3689320388349	+	199977	1030	74.3689320388349
chrY	23931000	23936000	0	chrY_hg002	25539178	0	1475S1030M2495S	74.3689320388349	-	1603178	1030	74.3689320388349
chrY	23931000	23936000	272	chrY_hg002	25750924	0	2495S1030M1475S	74.3689320388349	+	1819924	1030	74.3689320388349
chrY	23932000	23937000	272	chrY_hg002	24130977	0	3495S1030M475S	74.3689320388349	+	198977	1030	74.3689320388349
chrY	23932000	23937000	256	chrY_hg002	25539178	0	475S1030M3495S	74.3689320388349	-	1602178	1030	74.3689320388349
chrY	23932000	23937000	272	chrY_hg002	25750924	0	3495S1030M475S	74.3689320388349	+	1818924	1030	74.3689320388349
chrY	23944000	23949000	272	chrY_hg002	24115534	0	66S1104M3830S	91.3949275362319	+	171534	1104	91.3949275362319
chrY	23944000	23949000	256	chrY_hg002	25554536	0	3830S1104M66S	91.3949275362319	-	1605536	1104	91.3949275362319
chrY	23944000	23949000	16	chrY_hg002	25735473	0	66S1104M3830S	91.3949275362319	+	1791473	1104	91.3949275362319
chrY	23945000	23950000	16	chrY_hg002	24115410	0	942S1228M2830S	88.2736156351791	+	170410	1228	88.2736156351791
chrY	23945000	23950000	256	chrY_hg002	25554536	0	2830S1228M942S	88.2736156351791	-	1604536	1228	88.2736156351791
chrY	23945000	23950000	272	chrY_hg002	25735349	0	942S1228M2830S	88.2736156351791	+	1790349	1228	88.2736156351791
chrY	23946000	23951000	272	chrY_hg002	24115410	0	1942S1228M1830S	88.2736156351791	+	169410	1228	88.2736156351791
chrY	23946000	23951000	256	chrY_hg002	25554536	0	1830S1228M1942S	88.2736156351791	-	1603536	1228	88.2736156351791
chrY	23946000	23951000	272	chrY_hg002	25735349	0	1942S1228M1830S	88.2736156351791	+	1789349	1228	88.2736156351791
chrY	23947000	23952000	272	chrY_hg002	24115410	0	2942S1228M830S	88.2736156351791	+	168410	1228	88.2736156351791
chrY	23947000	23952000	0	chrY_hg002	25554536	0	830S1228M2942S	88.2736156351791	-	1602536	1228	88.2736156351791
chrY	23947000	23952000	272	chrY_hg002	25735349	0	2942S1228M830S	88.2736156351791	+	1788349	1228	88.2736156351791
chrY	23948000	23953000	272	chrY_hg002	24115410	0	3942S1058M	86.3894139886579	+	167410	1058	86.3894139886579
chrY	23948000	23953000	256	chrY_hg002	25554706	0	1058M3942S	86.3894139886579	-	1601706	1058	86.3894139886579
chrY	23948000	23953000	16	chrY_hg002	25735349	0	3942S1058M	86.3894139886579	+	1787349	1058	86.3894139886579
chrY	23957000	23962000	272	chrY_hg002	24102465	0	1742M3258S	80.5970149253731	+	145465	1742	80.5970149253731
chrY	23958000	23963000	16	chrY_hg002	24101465	0	2742M2258S	81.4369073668855	+	143465	2742	81.4369073668855
chrY	23959000	23964000	272	chrY_hg002	24100466	0	689M1I3052M1258S	85.8097274184928	+	141466	3741	85.8097274184928
chrY	23960000	23965000	272	chrY_hg002	24099474	0	483M8I1198M1I3052M258S	88.6123998312948	+	139474	4733	88.6123998312948
chrY	23960000	23965000	272	chrY_hg002	25719404	0	389M1D3316M5D1037M258S	88.6123998312948	+	1759404	4742	88.6123998312948
chrY	23961000	23966000	272	chrY_hg002	24098474	0	1483M8I1198M1I2284M26S	94.3707277844793	+	137474	4965	94.3707277844793
chrY	23961000	23966000	272	chrY_hg002	25718404	0	1389M1D3316M5D269M26S	94.3707277844793	+	1757404	4974	94.3707277844793
chrY	23962000	23967000	256	chrY_hg002	25568710	0	2600M1D2400M	96.06	-	1601710	5000	96.06
chrY	23962000	23967000	272	chrY_hg002	25717404	0	2389M1D2611M	96.06	+	1755404	5000	96.06
chrY	23963000	23968000	256	chrY_hg002	25569710	0	1600M1D3310M90S	98.7576374745418	-	1601710	4910	98.7576374745418
chrY	23963000	23968000	272	chrY_hg002	25716494	0	90S3299M1D1611M	98.7576374745418	+	1753494	4910	98.7576374745418
chrY	23964000	23969000	256	chrY_hg002	25570710	0	600M1D3310M1090S	99.002557544757	-	1601710	3910	99.002557544757
chrY	23964000	23969000	272	chrY_hg002	25716494	0	1090S3299M1D611M	99.002557544757	+	1752494	3910	99.002557544757
chrY	23965000	23970000	272	chrY_hg002	24096564	0	2090S2910M	98.7628865979382	+	131564	2910	98.7628865979382
chrY	23965000	23970000	0	chrY_hg002	25571711	0	2910M2090S	98.7628865979382	-	1601711	2910	98.7628865979382
chrY	23965000	23970000	272	chrY_hg002	25716494	0	2090S2910M	98.7628865979382	+	1751494	2910	98.7628865979382
chrY	23966000	23971000	272	chrY_hg002	24096564	0	3090S1910M	98.1151832460733	+	130564	1910	98.1151832460733
chrY	23966000	23971000	256	chrY_hg002	25572711	0	1910M3090S	98.1151832460733	-	1601711	1910	98.1151832460733
chrY	23966000	23971000	16	chrY_hg002	25716494	0	3090S1910M	98.1151832460733	+	1750494	1910	98.1151832460733
chrY	23967000	23972000	272	chrY_hg002	24092473	0	1808M1D718M2474S	63.0641330166271	+	125473	2526	63.0641330166271
chrY	23967000	23972000	256	chrY_hg002	25576186	0	2474S393M11I1193M1D929M	63.0641330166271	-	1604186	2515	63.0641330166271
chrY	23967000	23972000	272	chrY_hg002	25712413	0	635M1D1173M11I707M2474S	63.0641330166271	+	1745413	2515	63.0641330166271
chrY	23968000	23973000	272	chrY_hg002	24091771	0	298S2510M1D718M1474S	71.0966542750929	+	123771	3228	71.0966542750929
chrY	23968000	23973000	256	chrY_hg002	25576186	0	1474S393M11I1193M1D1631M298S	71.0966542750929	-	1603186	3217	71.0966542750929
chrY	23968000	23973000	272	chrY_hg002	25711711	0	298S1337M1D1173M11I707M1474S	71.0966542750929	+	1743711	3217	71.0966542750929
chrY	23969000	23974000	272	chrY_hg002	24091771	0	1298S2510M1D718M474S	71.0966542750929	+	122771	3228	71.0966542750929
chrY	23969000	23974000	256	chrY_hg002	25576186	0	474S393M11I1193M1D1631M1298S	71.0966542750929	-	1602186	3217	71.0966542750929
chrY	23969000	23974000	272	chrY_hg002	25711711	0	1298S1337M1D1173M11I707M474S	71.0966542750929	+	1742711	3217	71.0966542750929
chrY	23970000	23975000	272	chrY_hg002	24091771	0	2298S2510M192S	75.8167330677291	+	121771	2510	75.8167330677291
chrY	23971000	23976000	16	chrY_hg002	24091771	0	3298S1337M365S	100	+	120771	1337	100
chrY	23971000	23976000	256	chrY_hg002	25578067	0	365S1337M3298S	100	-	1602067	1337	100
chrY	23971000	23976000	272	chrY_hg002	25711711	0	3298S1337M365S	100	+	1740711	1337	100
chrY	24003000	24008000	16	chrY_hg002	24054080	0	1938M3062S	79.5665634674923	+	51080	1938	79.5665634674923
chrY	24004000	24009000	272	chrY_hg002	24053079	0	24M1D2914M2062S	85.7045609257999	+	49079	2938	85.7045609257999
chrY	24005000	24010000	256	chrY_hg002	25621236	0	1062S3938M	86.8969019807009	-	1611236	3938	86.8969019807009
chrY	24006000	24011000	256	chrY_hg002	25621236	0	62S4938M	84.7711624139328	-	1610236	4938	84.7711624139328
chrY	24007000	24012000	256	chrY_hg002	25622174	0	5000M	92.88	-	1610174	5000	92.88
chrY	24008000	24013000	256	chrY_hg002	25623174	0	4601M399S	91.4801130189089	-	1610174	4601	91.4801130189089
chrY	24009000	24014000	256	chrY_hg002	25624174	0	3601M1399S	89.780616495418	-	1610174	3601	89.780616495418
chrY	24010000	24015000	256	chrY_hg002	25614329	0	2601M2399S	89.5040369088812	-	1599329	2601	89.5040369088812
chrY	24010000	24015000	256	chrY_hg002	25625174	0	2601M2399S	89.5040369088812	-	1610174	2601	89.5040369088812
chrY	24011000	24016000	256	chrY_hg002	25615329	0	1601M3399S	97.6889444097439	-	1599329	1601	97.6889444097439
chrY	24011000	24016000	256	chrY_hg002	25626174	0	1601M3399S	97.6889444097439	-	1610174	1601	97.6889444097439
chrY	24013000	24018000	256	chrY_hg002	24006063	0	3912S1088M	63.6029411764706	-	11937	1088	63.6029411764706
chrY	24013000	24018000	272	chrY_hg002	24054930	0	1088M3912S	63.6029411764706	+	41930	1088	63.6029411764706
chrY	24013000	24018000	256	chrY_hg002	25610395	0	3912S1088M	63.6029411764706	-	1592395	1088	63.6029411764706
chrY	24013000	24018000	256	chrY_hg002	25621236	0	3912S1088M	63.6029411764706	-	1603236	1088	63.6029411764706
chrY	24013000	24018000	272	chrY_hg002	25670098	0	1088M3912S	63.6029411764706	+	1657098	1088	63.6029411764706
chrY	24014000	24019000	0	chrY_hg002	24006063	0	2912S2088M	81.0344827586207	-	12937	2088	81.0344827586207
chrY	24014000	24019000	272	chrY_hg002	24053930	0	2088M2912S	81.0344827586207	+	39930	2088	81.0344827586207
chrY	24015000	24020000	256	chrY_hg002	24006063	0	1912S2891M1I196M	86.39896373057	-	13937	3087	86.39896373057
chrY	24015000	24020000	16	chrY_hg002	24052930	0	3088M1912S	86.39896373057	+	37930	3088	86.39896373057
chrY	24016000	24021000	272	chrY_hg002	24051930	0	4088M912S	87.4021526418787	+	35930	4088	87.4021526418787
chrY	24017000	24022000	16	chrY_hg002	24050930	0	5000M	85.02	+	33930	5000	85.02
chrY	24018000	24023000	272	chrY_hg002	24049930	0	5000M	86.58	+	31930	5000	86.58
chrY	24019000	24024000	272	chrY_hg002	24048930	0	5000M	82.02	+	29930	5000	82.02
chrY	24020000	24025000	272	chrY_hg002	24047930	0	5000M	74.78	+	27930	5000	74.78
chrY	24021000	24026000	272	chrY_hg002	24046930	0	5000M	74.38	+	25930	5000	74.38
chrY	24022000	24027000	272	chrY_hg002	24045930	0	5000M	76.72	+	23930	5000	76.72
chrY	24023000	24028000	272	chrY_hg002	24044957	0	27S4973M	70.5409209732556	+	21957	4973	70.5409209732556
chrY	24024000	24029000	272	chrY_hg002	24044957	0	1027S3562M411S	76.1089275687816	+	20957	3562	76.1089275687816
chrY	24024000	24029000	272	chrY_hg002	25660126	0	1027S3562M411S	76.1089275687816	+	1636126	3562	76.1089275687816
chrY	24025000	24030000	272	chrY_hg002	24044957	0	2027S2973M	71.3757147662294	+	19957	2973	71.3757147662294
chrY	24025000	24030000	272	chrY_hg002	25660126	0	2027S2973M	71.3757147662294	+	1635126	2973	71.3757147662294
chrY	24026000	24031000	272	chrY_hg002	24044957	0	3027S1973M	62.6964014191586	+	18957	1973	62.6964014191586
chrY	24026000	24031000	256	chrY_hg002	25641171	0	1973M3027S	62.6964014191586	-	1610171	1973	62.6964014191586
chrY	24026000	24031000	272	chrY_hg002	25660126	0	3027S1973M	62.6964014191586	+	1634126	1973	62.6964014191586
chrY	24027000	24032000	2048	chrY_hg002	25645943	0	3772H1082M146H	53.3271719038817	-	1613943	1082	53.3271719038817
chrY	24027000	24032000	272	chrY_hg002	25656245	0	146S1082M3772S	53.3271719038817	+	1629245	1082	53.3271719038817
chrY	24028000	24033000	2048	chrY_hg002	25645943	0	2772H1082M1146H	53.3271719038817	-	1612943	1082	53.3271719038817
chrY	24028000	24033000	272	chrY_hg002	25656245	0	1146S1082M2772S	53.3271719038817	+	1628245	1082	53.3271719038817
chrY	24029000	24034000	2064	chrY_hg002	24041076	0	2146H1082M1772H	53.3271719038817	+	12076	1082	53.3271719038817
chrY	24029000	24034000	256	chrY_hg002	25645943	0	1772S1082M2146S	53.3271719038817	-	1611943	1082	53.3271719038817
chrY	24029000	24034000	272	chrY_hg002	25656245	0	2146S1082M1772S	53.3271719038817	+	1627245	1082	53.3271719038817
chrY	24038000	24043000	2064	chrY_hg002	24030773	0	843H1082M3075H	53.3271719038817	+	7227	1082	53.3271719038817
chrY	24038000	24043000	256	chrY_hg002	25656245	0	3075S1082M843S	53.3271719038817	-	1613245	1082	53.3271719038817
chrY	24039000	24044000	2064	chrY_hg002	24030773	0	1843H1082M2075H	53.3271719038817	+	8227	1082	53.3271719038817
chrY	24039000	24044000	272	chrY_hg002	25645943	0	1843S1082M2075S	53.3271719038817	+	1606943	1082	53.3271719038817
chrY	24039000	24044000	256	chrY_hg002	25656245	0	2075S1082M1843S	53.3271719038817	-	1612245	1082	53.3271719038817
chrY	24040000	24045000	2064	chrY_hg002	25645943	0	2843H1082M1075H	53.3271719038817	+	1605943	1082	53.3271719038817
chrY	24040000	24045000	256	chrY_hg002	25656245	0	1075S1082M2843S	53.3271719038817	-	1611245	1082	53.3271719038817
chrY	24041000	24046000	272	chrY_hg002	25645943	0	3843S1082M75S	53.3271719038817	+	1604943	1082	53.3271719038817
chrY	24041000	24046000	256	chrY_hg002	25656245	0	75S1082M3843S	53.3271719038817	-	1610245	1082	53.3271719038817
chrY	24042000	24047000	272	chrY_hg002	25641100	0	2044M2956S	64.041095890411	+	1599100	2044	64.041095890411
chrY	24042000	24047000	256	chrY_hg002	25660126	0	2956S2044M	64.041095890411	-	1613126	2044	64.041095890411
chrY	24043000	24048000	0	chrY_hg002	25660126	0	1956S3044M	72.0762155059133	-	1612126	3044	72.0762155059133
chrY	24044000	24049000	256	chrY_hg002	25660126	0	956S3562M482S	76.1370016844469	-	1611126	3562	76.1370016844469
chrY	24045000	24050000	256	chrY_hg002	25660170	0	5000M	70.72	-	1610170	5000	70.72
chrY	24046000	24051000	272	chrY_hg002	24021930	0	5000M	76.72	+	24070	5000	76.72
chrY	24046000	24051000	256	chrY_hg002	25661170	0	5000M	76.72	-	1610170	5000	76.72
chrY	24047000	24052000	272	chrY_hg002	24020930	0	5000M	74.38	+	26070	5000	74.38
chrY	24048000	24053000	272	chrY_hg002	24019930	0	5000M	74.78	+	28070	5000	74.78
chrY	24049000	24054000	272	chrY_hg002	24018930	0	5000M	82.44	+	30070	5000	82.44
chrY	24050000	24055000	16	chrY_hg002	24017930	0	5000M	86.3	+	32070	5000	86.3
chrY	24051000	24056000	16	chrY_hg002	24016930	0	5000M	84.74	+	34070	5000	84.74
chrY	24052000	24057000	272	chrY_hg002	24016913	0	983S4017M	86.8309683843664	+	35087	4017	86.8309683843664
chrY	24053000	24058000	272	chrY_hg002	24006063	0	1983S2877M1I139M	85.614849187935	+	46937	3016	85.614849187935
chrY	24053000	24058000	16	chrY_hg002	24016913	0	1983S3017M	85.614849187935	+	36087	3017	85.614849187935
chrY	24054000	24059000	16	chrY_hg002	24006063	0	2983S2017M	80.3668815071889	+	47937	2017	80.3668815071889
chrY	24054000	24059000	272	chrY_hg002	24016913	0	2983S2017M	80.3668815071889	+	37087	2017	80.3668815071889
chrY	24055000	24060000	16	chrY_hg002	24006063	0	3983S1017M	61.0619469026549	+	48937	1017	61.0619469026549
chrY	24055000	24060000	272	chrY_hg002	24016913	0	3983S1017M	61.0619469026549	+	38087	1017	61.0619469026549
chrY	24055000	24060000	272	chrY_hg002	25621236	0	3983S1017M	61.0619469026549	+	1566236	1017	61.0619469026549
chrY	24055000	24060000	272	chrY_hg002	25632084	0	3983S1017M	61.0619469026549	+	1577084	1017	61.0619469026549
chrY	24055000	24060000	256	chrY_hg002	25670169	0	1017M3983S	61.0619469026549	-	1610169	1017	61.0619469026549
chrY	24088000	24093000	272	chrY_hg002	23971473	0	1230M3770S	100	+	116527	1230	100
chrY	24088000	24093000	272	chrY_hg002	25578174	0	1230M3770S	100	+	1490174	1230	100
chrY	24088000	24093000	0	chrY_hg002	25711711	0	3770S1230M	100	-	1618711	1230	100
chrY	24089000	24094000	272	chrY_hg002	23970733	0	260S1970M2770S	85.0761421319797	+	118267	1970	85.0761421319797
chrY	24090000	24095000	272	chrY_hg002	23969475	0	1S401M1I2827M1770S	71.3533601734283	+	120525	3228	71.3533601734283
chrY	24091000	24096000	272	chrY_hg002	23969475	0	1001S401M1I2827M770S	71.3533601734283	+	121525	3228	71.3533601734283
chrY	24092000	24097000	272	chrY_hg002	23969475	0	2001S401M1I2597M	69.1563854618206	+	122525	2998	69.1563854618206
chrY	24093000	24098000	272	chrY_hg002	23966474	0	1437M3563S	95.5462769659012	+	126526	1437	95.5462769659012
chrY	24093000	24098000	272	chrY_hg002	25573184	0	1437M3563S	95.5462769659012	+	1480184	1437	95.5462769659012
chrY	24093000	24098000	256	chrY_hg002	25716494	0	3563S1437M	95.5462769659012	-	1618494	1437	95.5462769659012
chrY	24094000	24099000	272	chrY_hg002	23965474	0	2437M2563S	97.3738202708248	+	128526	2437	97.3738202708248
chrY	24094000	24099000	16	chrY_hg002	25572184	0	2437M2563S	97.3738202708248	+	1478184	2437	97.3738202708248
chrY	24094000	24099000	256	chrY_hg002	25716494	0	2563S2437M	97.3738202708248	-	1617494	2437	97.3738202708248
chrY	24095000	24100000	272	chrY_hg002	23964466	0	44M8D3393M1563S	97.9051498399767	+	130534	3437	97.9051498399767
chrY	24096000	24101000	272	chrY_hg002	23963466	0	1044M8D3393M563S	98.3547441965292	+	132534	4437	98.3547441965292
chrY	24096000	24101000	272	chrY_hg002	25570175	0	1044M7D1M1D82M1D3310M563S	98.3547441965292	+	1474175	4437	98.3547441965292
chrY	24096000	24101000	256	chrY_hg002	25716494	0	563S3299M1D93M7D1M1D1044M	98.3547441965292	-	1615494	4437	98.3547441965292
chrY	24097000	24102000	272	chrY_hg002	23962493	0	28S797M1D1219M8D2956M	98.0893000804505	+	134507	4972	98.0893000804505
chrY	24097000	24102000	272	chrY_hg002	25569202	0	28S797M1D1219M7D1M1D82M1D2873M	98.0893000804505	+	1472202	4972	98.0893000804505
chrY	24097000	24102000	256	chrY_hg002	25716931	0	2862M1D93M7D1M1D1198M1D818M28S	98.0893000804505	-	1614931	4972	98.0893000804505
chrY	24098000	24103000	272	chrY_hg002	23961465	0	1825M1D1219M8D1956M	95.96	+	136535	5000	95.96
chrY	24099000	24104000	272	chrY_hg002	23960498	0	33S2792M1D1219M8D956M	91.3629957720958	+	138502	4967	91.3629957720958
chrY	24100000	24105000	272	chrY_hg002	23960259	0	794S3031M1D1175M	87.3514027579648	+	139741	4206	87.3514027579648
chrY	24101000	24106000	272	chrY_hg002	23960259	0	1794S3031M1D175M	83.4373050530256	+	140741	3206	83.4373050530256
chrY	24102000	24107000	272	chrY_hg002	23960259	0	2794S2206M	77.7878513145966	+	141741	2206	77.7878513145966
chrY	24103000	24108000	272	chrY_hg002	23960259	0	3794S1206M	71.9734660033168	+	142741	1206	71.9734660033168
chrY	24112000	24117000	272	chrY_hg002	23947831	0	363S1228M3409S	88.5179153094463	+	164169	1228	88.5179153094463
chrY	24112000	24117000	272	chrY_hg002	25554536	0	363S1228M3409S	88.5179153094463	+	1442536	1228	88.5179153094463
chrY	24112000	24117000	256	chrY_hg002	25735349	0	3409S1228M363S	88.5179153094463	-	1618349	1228	88.5179153094463
chrY	24113000	24118000	272	chrY_hg002	23947831	0	1363S1228M2409S	88.5179153094463	+	165169	1228	88.5179153094463
chrY	24113000	24118000	272	chrY_hg002	25554536	0	1363S1228M2409S	88.5179153094463	+	1441536	1228	88.5179153094463
chrY	24113000	24118000	256	chrY_hg002	25735349	0	2409S1228M1363S	88.5179153094463	-	1617349	1228	88.5179153094463
chrY	24114000	24119000	272	chrY_hg002	23947831	0	2363S1228M1409S	88.5179153094463	+	166169	1228	88.5179153094463
chrY	24114000	24119000	272	chrY_hg002	25554536	0	2363S1228M1409S	88.5179153094463	+	1440536	1228	88.5179153094463
chrY	24114000	24119000	0	chrY_hg002	25735349	0	1409S1228M2363S	88.5179153094463	-	1616349	1228	88.5179153094463
chrY	24115000	24120000	272	chrY_hg002	23947831	0	3363S1228M409S	88.5179153094463	+	167169	1228	88.5179153094463
chrY	24115000	24120000	272	chrY_hg002	25554536	0	3363S1228M409S	88.5179153094463	+	1439536	1228	88.5179153094463
chrY	24115000	24120000	256	chrY_hg002	25735349	0	409S1228M3363S	88.5179153094463	-	1615349	1228	88.5179153094463
chrY	24127000	24132000	272	chrY_hg002	23932482	0	1024M3976S	74.21875	+	194518	1024	74.21875
chrY	24127000	24132000	272	chrY_hg002	25539184	0	1024M3976S	74.21875	+	1412184	1024	74.21875
chrY	24127000	24132000	256	chrY_hg002	25750924	0	3976S1024M	74.21875	-	1618924	1024	74.21875
chrY	24128000	24133000	272	chrY_hg002	23932476	0	994S1030M2976S	74.3689320388349	+	195524	1030	74.3689320388349
chrY	24128000	24133000	272	chrY_hg002	25539178	0	994S1030M2976S	74.3689320388349	+	1411178	1030	74.3689320388349
chrY	24128000	24133000	0	chrY_hg002	25750924	0	2976S1030M994S	74.3689320388349	-	1617924	1030	74.3689320388349
chrY	24129000	24134000	272	chrY_hg002	23930579	0	97S1415M3488S	74.9116607773852	+	198421	1415	74.9116607773852
chrY	24129000	24134000	16	chrY_hg002	25537281	0	97S1415M3488S	74.9116607773852	+	1408281	1415	74.9116607773852
chrY	24129000	24134000	256	chrY_hg002	25752436	0	3488S1415M97S	74.9116607773852	-	1618436	1415	74.9116607773852
chrY	24130000	24135000	272	chrY_hg002	23932476	0	2994S1030M976S	74.3689320388349	+	197524	1030	74.3689320388349
chrY	24130000	24135000	2064	chrY_hg002	25539178	0	2994H1030M976H	74.3689320388349	+	1409178	1030	74.3689320388349
chrY	24131000	24136000	272	chrY_hg002	25535234	0	37S1248M1I633M12I1581M1488S	73.7841726618705	+	1404234	3462	73.7841726618705
chrY	24131000	24136000	256	chrY_hg002	25752436	0	1488S1415M8I781M1I1270M37S	73.7841726618705	-	1616436	3466	73.7841726618705
chrY	24132000	24137000	272	chrY_hg002	25534807	0	610S1675M1I633M12I1581M488S	73.4495130702204	+	1402807	3889	73.4495130702204
chrY	24132000	24137000	256	chrY_hg002	25752436	0	488S1415M8I781M1I1697M610S	73.4495130702204	-	1615436	3893	73.4495130702204
chrY	24133000	24138000	272	chrY_hg002	25534807	0	1610S1675M1I633M12I953M116S	79.1997556505803	+	1401807	3261	79.1997556505803
chrY	24133000	24138000	256	chrY_hg002	25753064	0	116S787M8I781M1I1697M1610S	79.1997556505803	-	1615064	3265	79.1997556505803
chrY	24134000	24139000	272	chrY_hg002	23925667	0	177S1098M3725S	92.7140255009108	+	208333	1098	92.7140255009108
chrY	24134000	24139000	272	chrY_hg002	25532374	0	177S1098M3725S	92.7140255009108	+	1398374	1098	92.7140255009108
chrY	24135000	24140000	16	chrY_hg002	23924490	0	2275M2725S	87.4285714285714	+	210510	2275	87.4285714285714
chrY	24135000	24140000	272	chrY_hg002	25531197	0	2275M2725S	87.4285714285714	+	1396197	2275	87.4285714285714
chrY	24135000	24140000	256	chrY_hg002	25757664	0	2725S2275M	87.4285714285714	-	1617664	2275	87.4285714285714
chrY	24136000	24141000	16	chrY_hg002	23923490	0	3275M1725S	86.9618320610687	+	212510	3275	86.9618320610687
chrY	24137000	24142000	272	chrY_hg002	23922858	0	368S3907M725S	89.0708983875096	+	214142	3907	89.0708983875096
chrY	24138000	24143000	272	chrY_hg002	23922858	0	1368S3632M	88.2433920704846	+	215142	3632	88.2433920704846
chrY	24139000	24144000	272	chrY_hg002	23922858	0	2368S2603M29S	94.5831732616212	+	216142	2603	94.5831732616212
chrY	24140000	24145000	272	chrY_hg002	23922858	0	3368S1632M	91.3602941176471	+	217142	1632	91.3602941176471
chrY	24148000	24153000	16	chrY_hg002	23911490	0	1523M3477S	80.7616546290217	+	236510	1523	80.7616546290217
chrY	24148000	24153000	272	chrY_hg002	25518196	0	1523M3477S	80.7616546290217	+	1370196	1523	80.7616546290217
chrY	24148000	24153000	256	chrY_hg002	25771418	0	3477S1523M	80.7616546290217	-	1618418	1523	80.7616546290217
chrY	24149000	24154000	272	chrY_hg002	23910490	0	2523M2477S	76.9322235434007	+	238510	2523	76.9322235434007
chrY	24149000	24154000	272	chrY_hg002	25517196	0	2523M2477S	76.9322235434007	+	1368196	2523	76.9322235434007
chrY	24149000	24154000	0	chrY_hg002	25771418	0	2477S2523M	76.9322235434007	-	1617418	2523	76.9322235434007
chrY	24150000	24155000	16	chrY_hg002	23909490	0	3523M1477S	79.9886460403065	+	240510	3523	79.9886460403065
chrY	24150000	24155000	272	chrY_hg002	25516196	0	3523M1477S	79.9886460403065	+	1366196	3523	79.9886460403065
chrY	24151000	24156000	16	chrY_hg002	23908945	0	455S4068M477S	82.669616519174	+	242055	4068	82.669616519174
chrY	24151000	24156000	272	chrY_hg002	25515651	0	455S4068M477S	82.669616519174	+	1364651	4068	82.669616519174
chrY	24152000	24157000	16	chrY_hg002	23908945	0	1455S3520M25S	88.2954545454545	+	243055	3520	88.2954545454545
chrY	24152000	24157000	272	chrY_hg002	25515651	0	1455S3520M25S	88.2954545454545	+	1363651	3520	88.2954545454545
chrY	24153000	24158000	16	chrY_hg002	23908945	0	2455S2545M	83.811394891945	+	244055	2545	83.811394891945
chrY	24153000	24158000	272	chrY_hg002	25515651	0	2455S2545M	83.811394891945	+	1362651	2545	83.811394891945
chrY	24154000	24159000	272	chrY_hg002	23908945	0	3455S1545M	92.0388349514563	+	245055	1545	92.0388349514563
chrY	24154000	24159000	272	chrY_hg002	25515651	0	3455S1545M	92.0388349514563	+	1361651	1545	92.0388349514563
chrY	24161000	24166000	272	chrY_hg002	23898490	0	1703M3297S	81.620669406929	+	262510	1703	81.620669406929
chrY	24161000	24166000	272	chrY_hg002	25505196	0	1703M3297S	81.620669406929	+	1344196	1703	81.620669406929
chrY	24161000	24166000	0	chrY_hg002	25784238	0	3297S1703M	81.620669406929	-	1618238	1703	81.620669406929
chrY	24162000	24167000	272	chrY_hg002	23898261	0	771S1932M2297S	83.7991718426501	+	263739	1932	83.7991718426501
chrY	24162000	24167000	272	chrY_hg002	25504967	0	771S1932M2297S	83.7991718426501	+	1342967	1932	83.7991718426501
chrY	24162000	24167000	256	chrY_hg002	25784238	0	2297S1932M771S	83.7991718426501	-	1617238	1932	83.7991718426501
chrY	24163000	24168000	16	chrY_hg002	23898261	0	1771S1932M1297S	83.7991718426501	+	264739	1932	83.7991718426501
chrY	24163000	24168000	256	chrY_hg002	25784238	0	1297S1932M1771S	83.7991718426501	-	1616238	1932	83.7991718426501
chrY	24164000	24169000	272	chrY_hg002	23895489	0	1593M1D718M2689S	85.8502812635223	+	268511	2311	85.8502812635223
chrY	24164000	24169000	256	chrY_hg002	25786630	0	2689S392M1D1919M	85.8502812635223	-	1617630	2311	85.8502812635223
chrY	24165000	24170000	272	chrY_hg002	23894489	0	2593M1D718M1689S	90.1238296587134	+	270511	3311	90.1238296587134
chrY	24165000	24170000	256	chrY_hg002	25786630	0	1689S392M1D2919M	90.1238296587134	-	1616630	3311	90.1238296587134
chrY	24166000	24171000	272	chrY_hg002	23893489	0	3593M1D718M689S	84.7367200185572	+	272511	4311	84.7367200185572
